"movieId";"title";"year";"genres";"rating";"imdbId";"tmdbId"
"1474";"Jungle2Jungle aka Jungle 2 Jungle";"1997";"Children|Comedy";"0.0";"119432";"9446"
"1475";"Kama Sutra A Tale of Love";"1996";"Romance";"0.0";"116743";"28005"
"1477";"Love Jones";"1997";"Romance";"0.0";"119572";"27322"
"1479";"Saint The";"1997";"Action|Romance|Sci-Fi|Thriller";"0.0";"120053";"10003"
"1480";"Smillas Sense of Snow";"1997";"Drama|Thriller";"0.0";"120152";"9311"
"1482";"Van The";"1996";"Comedy|Drama";"0.0";"118064";"11844"
"1484";"Daytrippers The";"1996";"Comedy|Drama|Mystery|Romance";"0.0";"116041";"49806"
"1485";"Liar Liar";"1997";"Comedy";"0.0";"119528";"1624"
"1486";"Quiet Room The";"1996";"Drama";"0.0";"117422";"88423"
"1487";"Selena";"1997";"Drama|Musical";"0.0";"120094";"16052"
"1488";"Devils Own The";"1997";"Action|Drama|Thriller";"0.0";"118972";"4477"
"1489";"Cats Dont Dance";"1997";"Animation|Children|Musical";"0.0";"118829";"24662"
"1490";"BAPS";"1997";"Comedy";"0.0";"118663";"18423"
"1493";"Love and Other Catastrophes";"1996";"Romance";"0.0";"116931";"76996"
"1495";"Turbo A Power Rangers Movie";"1997";"Action|Adventure|Children";"0.0";"120389";"6499"
"1497";"Double Team";"1997";"Action";"0.0";"119013";"9405"
"1498";"Inventing the Abbotts";"1997";"Drama|Romance";"0.0";"119381";"12723"
"1499";"Anaconda";"1997";"Action|Adventure|Thriller";"0.0";"118615";"9360"
"1500";"Grosse Pointe Blank";"1997";"Comedy|Crime|Romance";"0.0";"119229";"9434"
"1501";"Keys to Tulsa";"1997";"Crime";"0.0";"116762";"118991"
"1502";"Kissed";"1996";"Drama|Romance";"0.0";"116783";"21626"
"1503";"8 Heads in a Duffel Bag";"1997";"Comedy";"0.0";"118541";"13982"
"1504";"Hollow Reed";"1996";"Drama";"0.0";"113314";"93946"
"1507";"Paradise Road";"1997";"Drama|War";"0.0";"119859";"77223"
"1508";"Traveller";"1997";"Drama";"0.0";"120366";"31465"
"1509";"All Over Me";"1997";"Drama";"0.0";"118586";"12793"
"1510";"Brothers Kiss A";"1997";"Drama";"0.0";"118783";"102878"
"1511";"Chef in Love A Shekvarebuli kulinaris ataserti retsepti";"1997";"Comedy|Romance";"0.0";"117050";"105763"
"1513";"Romy and Micheles High School Reunion";"1997";"Comedy";"0.0";"120032";"9611"
"1514";"Temptress Moon Feng Yue";"1996";"Romance";"0.0";"116295";"47694"
"1515";"Volcano";"1997";"Action|Drama|Thriller";"0.0";"120461";"10357"
"1516";"Children of the Revolution";"1996";"Comedy";"0.0";"115886";"9977"
"1517";"Austin Powers International Man of Mystery";"1997";"Action|Adventure|Comedy";"0.0";"118655";"816"
"1518";"Breakdown";"1997";"Action|Thriller";"0.0";"118771";"2163"
"1520";"Commandments";"1997";"Romance";"0.0";"115927";"16399"
"1522";"Ripe";"1996";"Drama";"0.0";"117482";"124843"
"1523";"Truth or Consequences NM";"1997";"Action|Crime|Romance";"0.0";"120383";"31017"
"1524";"Turning The";"1992";"Drama";"0.0";"105660";"24645"
"1525";"Warriors of Virtue";"1997";"Action|Adventure|Children|Fantasy";"0.0";"120479";"49478"
"1526";"Fathers Day";"1997";"Comedy";"0.0";"119109";"12499"
"1527";"Fifth Element The";"1997";"Action|Adventure|Comedy|Sci-Fi";"7.3";"119116";"18"
"1528";"Intimate Relations";"1996";"Comedy";"0.0";"116643";"68545"
"1529";"Nowhere";"1997";"Comedy|Drama";"0.0";"119809";"1811"
"1531";"Losing Chase";"1996";"Drama";"0.0";"116920";"109614"
"1532";"Sprung";"1997";"Comedy";"0.0";"120190";"60082"
"1533";"Promise The La promesse";"1996";"Drama";"0.0";"117398";"105045"
"1534";"Bonheur Le";"1965";"Drama";"0.0";"58985";"53023"
"1535";"Love Valour Compassion";"1997";"Drama|Romance";"0.0";"119578";"64802"
"1537";"Shall We Dance Shall We Dansu";"1996";"Comedy|Drama|Romance";"0.0";"117615";"11239"
"1538";"Second Jungle Book Mowgli Baloo The";"1997";"Adventure|Children";"0.0";"120087";"50850"
"1539";"Twin Town";"1997";"Comedy|Crime";"0.0";"120394";"15321"
"1541";"Addicted to Love";"1997";"Comedy|Romance";"0.0";"118556";"2058"
"1542";"Brassed Off";"1996";"Comedy|Drama|Romance";"0.0";"115744";"9450"
"1543";"Designated Mourner The";"1997";"Drama";"0.0";"118964";"125021"
"1544";"Lost World Jurassic Park The";"1997";"Action|Adventure|Sci-Fi|Thriller";"0.0";"119567";"330"
"1545";"Ponette";"1996";"Drama";"0.0";"117359";"38523"
"1546";"Schizopolis";"1996";"Comedy";"0.0";"117561";"16375"
"1547";"Shiloh";"1997";"Children|Drama";"0.0";"120118";"33660"
"1548";"War at Home The";"1996";"Drama";"0.0";"118117";"59232"
"1549";"Rough Magic";"1995";"Drama|Romance";"0.0";"114303";"45671"
"1550";"Trial and Error";"1997";"Comedy|Romance";"0.0";"120373";"17770"
"1552";"Con Air";"1997";"Action|Adventure|Thriller";"6.6";"118880";"1701"
"1554";"Pillow Book The";"1996";"Drama|Romance";"0.0";"114134";"26422"
"1555";"To Have or Not En avoir ou pas";"1995";"Drama";"0.0";"112951";"124642"
"1556";"Speed 2 Cruise Control";"1997";"Action|Romance|Thriller";"0.0";"120179";"1639"
"1557";"Squeeze";"1997";"Drama";"0.0";"117724";"49235"
"1558";"Sudden Manhattan";"1997";"Comedy";"0.0";"117775";"106129"
"1559";"Next Step The";"1997";"Drama";"0.0";"113968";"291634"
"1561";"Wedding Bell Blues";"1996";"Comedy";"0.0";"118127";"107743"
"1562";"Batman Robin";"1997";"Action|Adventure|Fantasy|Thriller";"0.0";"118688";"415"
"1563";"Dream With the Fishes";"1997";"Drama";"0.0";"119019";"47686"
"1564";"For Roseanna Roseannas Grave";"1997";"Comedy|Drama|Romance";"0.0";"120034";"65889"
"1565";"Head Above Water";"1996";"Comedy|Thriller";"0.0";"116502";"11103"
"1567";"Last Time I Committed Suicide The";"1997";"Drama";"0.0";"119502";"34941"
"1568";"MURDER and murder";"1996";"Crime|Drama|Mystery";"0.0";"116949";"407992"
"1569";"My Best Friends Wedding";"1997";"Comedy|Romance";"0.0";"119738";"8874"
"1570";"Tetsuo II Body Hammer";"1992";"Horror|Sci-Fi";"0.0";"105569";"17991"
"1571";"When the Cats Away Chacun cherche son chat";"1996";"Comedy|Romance";"0.0";"115856";"11956"
"1572";"Contempt M̩pris Le";"1963";"Drama";"0.0";"57345";"266"
"1573";"FaceOff";"1997";"Action|Crime|Drama|Thriller";"6.8";"119094";"754"
"1574";"Fall";"1997";"Romance";"0.0";"119098";"37567"
"1575";"Gabbeh";"1996";"Drama";"0.0";"116384";"43771"
"1577";"Mondo";"1996";"Drama";"0.0";"117076";"124834"
"1578";"Innocent Sleep The";"1996";"Crime";"0.0";"113425";"249358"
"1579";"For Ever Mozart";"1996";"Drama";"0.0";"116334";"111367"
"1580";"Men in Black aka MIB";"1997";"Action|Comedy|Sci-Fi";"0.0";"119654";"607"
"1581";"Out to Sea";"1997";"Comedy";"0.0";"119848";"18080"
"1582";"Wild America";"1997";"Adventure|Children";"0.0";"120512";"38225"
"1583";"Simple Wish A";"1997";"Children|Fantasy";"0.0";"120133";"17834"
"1584";"Contact";"1997";"Drama|Sci-Fi";"7.2";"118884";"686"
"1585";"Love Serenade";"1996";"Comedy";"0.0";"116930";"65046"
"1586";"GI Jane";"1997";"Action|Drama";"0.0";"119173";"4421"
"1588";"George of the Jungle";"1997";"Children|Comedy";"0.0";"119190";"10603"
"1589";"Cop Land";"1997";"Action|Crime|Drama|Thriller";"6.6";"118887";"2142"
"1590";"Event Horizon";"1997";"Horror|Sci-Fi|Thriller";"0.0";"119081";"8413"
"1591";"Spawn";"1997";"Action|Adventure|Sci-Fi|Thriller";"0.0";"120177";"10336"
"1592";"Air Bud";"1997";"Children|Comedy";"0.0";"118570";"20737"
"1593";"Picture Perfect";"1997";"Comedy|Romance";"0.0";"119896";"9413"
"1594";"In the Company of Men";"1997";"Comedy|Drama";"0.0";"119361";"14585"
"1595";"Free Willy 3 The Rescue";"1997";"Adventure|Children|Drama";"0.0";"119152";"18519"
"1596";"Career Girls";"1997";"Drama";"0.0";"118818";"49462"
"1597";"Conspiracy Theory";"1997";"Drama|Mystery|Romance|Thriller";"0.0";"118883";"8834"
"1598";"Desperate Measures";"1998";"Crime|Drama|Thriller";"0.0";"118966";"9458"
"1600";"Shes So Lovely";"1997";"Drama|Romance";"0.0";"120112";"38295"
"1601";"Hoodlum";"1997";"Crime|Drama|Film-Noir";"0.0";"119311";"22073"
"1602";"Leave It to Beaver";"1997";"Comedy";"0.0";"119509";"37244"
"1603";"Mimic";"1997";"Horror|Sci-Fi|Thriller";"0.0";"119675";"4961"
"1604";"Money Talks";"1997";"Action|Comedy";"0.0";"119695";"9416"
"1605";"Excess Baggage";"1997";"Adventure|Romance";"0.0";"119086";"26180"
"1606";"Kull the Conqueror";"1997";"Action|Adventure";"0.0";"119484";"17832"
"1608";"Air Force One";"1997";"Action|Thriller";"0.0";"118571";"9772"
"1609";"187 One Eight Seven";"1997";"Drama|Thriller";"0.0";"118531";"6072"
"1610";"Hunt for Red October The";"1990";"Action|Adventure|Thriller";"0.0";"99810";"1669"
"1611";"My Own Private Idaho";"1991";"Drama|Romance";"0.0";"102494";"468"
"1612";"Kiss Me Guido";"1997";"Comedy";"0.0";"119465";"32519"
"1613";"Star Maps";"1997";"Drama";"0.0";"120197";"108401"
"1614";"In Out";"1997";"Comedy";"0.0";"119360";"10806"
"1615";"Edge The";"1997";"Adventure|Drama";"0.0";"119051";"9433"
"1616";"Peacemaker The";"1997";"Action|Thriller|War";"0.0";"119874";"6623"
"1617";"LA Confidential";"1997";"Crime|Film-Noir|Mystery|Thriller";"7.7";"119488";"2118"
"1619";"Seven Years in Tibet";"1997";"Adventure|Drama|War";"0.0";"120102";"978"
"1620";"Kiss the Girls";"1997";"Crime|Drama|Mystery|Thriller";"0.0";"119468";"9437"
"1621";"Soul Food";"1997";"Drama";"0.0";"120169";"29461"
"1622";"Kicked in the Head";"1997";"Comedy|Drama";"0.0";"119457";"56651"
"1623";"Wishmaster";"1997";"Horror";"0.0";"120524";"10351"
"1624";"Thousand Acres A";"1997";"Drama";"0.0";"120323";"66588"
"1625";"Game The";"1997";"Drama|Mystery|Thriller";"7.5";"119174";"2649"
"1627";"U Turn";"1997";"Crime|Drama|Mystery";"0.0";"120399";"10155"
"1628";"Locusts The";"1997";"Drama";"0.0";"119557";"75250"
"1631";"Assignment The";"1997";"Action|Thriller";"0.0";"118647";"18355"
"1632";"Smile Like Yours A";"1997";"Comedy|Romance";"0.0";"120151";"33657"
"1633";"Ulees Gold";"1997";"Drama";"0.0";"120402";"55306"
"1635";"Ice Storm The";"1997";"Drama";"0.0";"119349";"68924"
"1636";"Stag";"1997";"Action|Thriller";"0.0";"120192";"36434"
"1639";"Chasing Amy";"1997";"Comedy|Drama|Romance";"0.0";"118842";"2255"
"1640";"How to Be a Player";"1997";"Comedy";"0.0";"119326";"28353"
"1641";"Full Monty The";"1997";"Comedy|Drama";"0.0";"119164";"9427"
"1642";"Indian Summer aka Alive Kicking";"1996";"Comedy|Drama";"0.0";"116631";"172545"
"1643";"Mrs Brown aka Her Majesty Mrs Brown";"1997";"Drama|Romance";"0.0";"119280";"17589"
"1644";"I Know What You Did Last Summer";"1997";"Horror|Mystery|Thriller";"0.0";"119345";"3597"
"1645";"Devils Advocate The";"1997";"Drama|Mystery|Thriller";"7.2";"118971";"1813"
"1646";"RocketMan aka Rocket Man";"1997";"Children|Comedy|Romance|Sci-Fi";"0.0";"120029";"36797"
"1647";"Playing God";"1997";"Crime|Drama|Thriller";"0.0";"119906";"12628"
"1648";"House of Yes The";"1997";"Comedy|Drama";"0.0";"119324";"33344"
"1649";"Fast Cheap Out of Control";"1997";"Documentary";"0.0";"119107";"25099"
"1650";"Washington Square";"1997";"Drama";"0.0";"120481";"45019"
"1651";"Telling Lies in America";"1997";"Drama";"0.0";"120303";"63437"
"1652";"Year of the Horse";"1997";"Documentary";"0.0";"120539";"62422"
"1653";"Gattaca";"1997";"Drama|Sci-Fi|Thriller";"0.0";"119177";"782"
"1654";"FairyTale A True Story";"1997";"Children|Drama|Fantasy";"0.0";"119095";"29911"
"1655";"Phantoms";"1998";"Drama|Horror|Thriller";"0.0";"119891";"9827"
"1656";"Swept from the Sea";"1997";"Drama|Romance";"0.0";"120257";"1959"
"1658";"Life Less Ordinary A";"1997";"Romance|Thriller";"0.0";"119535";"8067"
"1659";"Hurricane Streets";"1997";"Drama";"0.0";"119338";"125052"
"1660";"Eves Bayou";"1997";"Drama";"0.0";"119080";"45153"
"1661";"Switchback";"1997";"Crime|Mystery|Thriller";"0.0";"119210";"10871"
"1662";"Gang Related";"1997";"Crime";"0.0";"118900";"14398"
"1663";"Stripes";"1981";"Comedy|War";"0.0";"83131";"10890"
"1664";"Nenette and Boni N̩nette et Boni";"1996";"Drama";"0.0";"117221";"99002"
"1665";"Bean";"1997";"Comedy";"0.0";"118689";"1281"
"1666";"Hugo Pool";"1997";"Romance";"0.0";"119327";"32332"
"1667";"Mad City";"1997";"Action|Drama";"0.0";"119592";"9770"
"1668";"One Night Stand";"1997";"Drama";"0.0";"119832";"12616"
"1669";"Tango Lesson The";"1997";"Romance";"0.0";"120275";"34838"
"1670";"Welcome to Sarajevo";"1997";"Drama|War";"0.0";"120490";"14905"
"1671";"Deceiver";"1997";"Crime|Drama|Thriller";"0.0";"119527";"14583"
"1673";"Boogie Nights";"1997";"Drama";"7.5";"118749";"4995"
"1674";"Witness";"1985";"Drama|Romance|Thriller";"0.0";"90329";"9281"
"1675";"Incognito";"1997";"Crime|Thriller";"0.0";"119365";"45928"
"1676";"Starship Troopers";"1997";"Action|Sci-Fi";"6.7";"120201";"563"
"1677";"Critical Care";"1997";"Comedy|Drama";"0.0";"118901";"61337"
"1678";"Joy Luck Club The";"1993";"Drama|Romance";"0.0";"107282";"19931"
"1679";"Chairman of the Board";"1998";"Comedy";"0.0";"118836";"31535"
"1680";"Sliding Doors";"1998";"Drama|Romance";"0.0";"120148";"10215"
"1681";"Mortal Kombat Annihilation";"1997";"Action|Adventure|Fantasy";"0.0";"119707";"9823"
"1682";"Truman Show The";"1998";"Comedy|Drama|Sci-Fi";"0.0";"120382";"37165"
"1683";"Wings of the Dove The";"1997";"Drama|Romance";"0.0";"120520";"45609"
"1684";"Mrs Dalloway";"1997";"Drama|Romance";"0.0";"119723";"38904"
"1685";"I Love You I Love You Not";"1996";"Drama|Romance";"0.0";"116592";"45565"
"1686";"Red Corner";"1997";"Crime|Thriller";"0.0";"119994";"9407"
"1687";"Jackal The";"1997";"Action|Thriller";"0.0";"119395";"4824"
"1689";"Man Who Knew Too Little The";"1997";"Comedy|Crime|Thriller";"0.0";"120483";"9414"
"1690";"Alien Resurrection";"1997";"Action|Horror|Sci-Fi";"0.0";"118583";"8078"
"1692";"Alien Escape";"1995";"Horror|Sci-Fi";"0.0";"112318";"29938"
"1693";"Amistad";"1997";"Drama|Mystery";"0.0";"118607";"11831"
"1694";"Apostle The";"1997";"Drama";"0.0";"118632";"2895"
"1695";"Artemisia";"1997";"Drama";"0.0";"123385";"39177"
"1696";"Bent";"1997";"Drama|War";"0.0";"118698";"19601"
"1697";"Bang";"1995";"Crime|Drama";"0.0";"109266";"124606"
"1698";"Boys Les";"1997";"Comedy";"0.0";"118764";"42832"
"1699";"Butcher Boy The";"1997";"Comedy|Drama";"0.0";"118804";"22797"
"1701";"Deconstructing Harry";"1997";"Comedy|Drama";"0.0";"118954";"2639"
"1702";"Flubber";"1997";"Children|Comedy|Fantasy";"0.0";"119137";"9574"
"1703";"For Richer or Poorer";"1997";"Comedy";"0.0";"119142";"10371"
"1704";"Good Will Hunting";"1997";"Drama|Romance";"0.0";"119217";"489"
"1705";"Guy";"1997";"Drama";"0.0";"116465";"167738"
"1706";"Tar";"1996";"Drama";"0.0";"116490";"293820"
"1707";"Home Alone 3";"1997";"Children|Comedy";"0.0";"119303";"9714"
"1708";"Ill Gotten Gains";"1997";"Drama";"0.0";"119352";"102406"
"1710";"Man of Her Dreams aka The Fianc̩";"1997";"Drama";"0.0";"116976";"170430"
"1711";"Midnight in the Garden of Good and Evil";"1997";"Crime|Drama|Mystery";"0.0";"119668";"8197"
"1713";"Mouse Hunt";"1997";"Children|Comedy";"0.0";"119715";"6283"
"1714";"Never Met Picasso";"1996";"Romance";"0.0";"117167";"279698"
"1715";"Office Killer";"1997";"Thriller";"0.0";"119819";"49728"
"1716";"Other Voices Other Rooms";"1995";"Drama";"0.0";"119845";"64562"
"1717";"Scream 2";"1997";"Comedy|Horror|Mystery|Thriller";"0.0";"120082";"4233"
"1718";"Stranger in the House";"1997";"Thriller";"0.0";"120222";"191874"
"1719";"Sweet Hereafter The";"1997";"Drama";"0.0";"120255";"10217"
"1720";"Time Tracers";"1995";"Action|Adventure|Sci-Fi";"0.0";"128755";"438108"
"1722";"Tomorrow Never Dies";"1997";"Action|Adventure|Thriller";"0.0";"120347";"714"
"1724";"Full Speed";"1996";"Drama";"0.0";"118230";"12799"
"1725";"Education of Little Tree The";"1997";"Drama";"0.0";"119052";"62394"
"1726";"Postman The";"1997";"Action|Adventure|Drama|Sci-Fi";"0.0";"119925";"9922"
"1727";"Horse Whisperer The";"1998";"Drama|Romance";"0.0";"119314";"547"
"1728";"Winter Guest The";"1997";"Drama";"0.0";"120521";"25994"
"1729";"Jackie Brown";"1997";"Crime|Drama|Thriller";"7.3";"119396";"184"
"1730";"Kundun";"1997";"Drama";"0.0";"119485";"9746"
"1731";"Mr Magoo";"1997";"Comedy";"0.0";"119718";"9438"
"1732";"Big Lebowski The";"1989";"Comedy|Crime";"0.0";"118715";"115"
"1733";"Afterglow";"1997";"Drama|Romance";"0.0";"118566";"26941"
"1734";"My Life in Pink Ma vie en rose";"1997";"Comedy|Drama";"0.0";"119590";"27103"
"1739";"3 Ninjas High Noon On Mega Mountain";"1998";"Action|Children|Comedy";"0.0";"118539";"32302"
"1740";"Men of Means";"1999";"Action|Drama";"0.0";"119655";"216794"
"1742";"Caught Up";"1998";"Crime";"0.0";"119988";"88863"
"1743";"Arguing the World";"1998";"Documentary";"0.0";"129758";"154821"
"1744";"Firestorm";"1998";"Action|Adventure|Thriller";"0.0";"120670";"41417"
"1746";"Senseless";"1998";"Comedy";"0.0";"120820";"12538"
"1747";"Wag the Dog";"1997";"Comedy";"0.0";"120885";"586"
"1749";"Leading Man The";"1996";"Romance";"0.0";"116845";"46338"
"1750";"Star Kid";"1997";"Adventure|Children|Fantasy|Sci-Fi";"0.0";"120478";"54007"
"1752";"Hard Rain";"1998";"Action|Crime|Thriller";"0.0";"120696";"11258"
"1753";"Half Baked";"1998";"Comedy";"0.0";"120693";"9490"
"1754";"Fallen";"1998";"Crime|Drama|Fantasy|Thriller";"0.0";"119099";"9411"
"1755";"Shooting Fish";"1997";"Comedy|Romance";"0.0";"120122";"25719"
"1756";"Prophecy II The";"1998";"Horror";"0.0";"118643";"9033"
"1757";"Fallen Angels Duo luo tian shi";"1995";"Drama|Romance";"0.0";"112913";"11220"
"1759";"Four Days in September O Que";"1997";"Drama";"0.0";"119815";"21253"
"1760";"Spice World";"1997";"Comedy";"0.0";"120185";"6116"
"1762";"Deep Rising";"1998";"Action|Horror|Sci-Fi";"0.0";"118956";"9457"
"1764";"Tainted";"1998";"Comedy|Thriller";"0.0";"128690";"281289"
"1765";"Letter From Death Row A";"1998";"Crime|Drama";"0.0";"119521";"43911"
"1767";"Music From Another Room";"1998";"Drama|Romance";"0.0";"119734";"39424"
"1768";"Mother and Son Mat i syn";"1997";"Drama";"0.0";"119711";"44361"
"1769";"Replacement Killers The";"1998";"Action|Crime|Thriller";"0.0";"120008";"11702"
"1770";"B Monkey";"1998";"Crime|Romance|Thriller";"0.0";"120594";"2923"
"1771";"Night Flier";"1997";"Horror";"0.0";"119784";"12238"
"1772";"Blues Brothers 2000";"1998";"Action|Comedy|Musical";"0.0";"118747";"11568"
"1773";"Tokyo Fist Tokyo ken";"1995";"Action|Drama";"0.0";"114690";"41577"
"1776";"Ride";"1998";"Drama";"0.0";"120707";"66894"
"1777";"Wedding Singer The";"1998";"Comedy|Romance";"0.0";"120888";"11003"
"1779";"Sphere";"1998";"Sci-Fi|Thriller";"0.0";"120184";"10153"
"1780";"Ayn Rand A Sense of Life";"1997";"Documentary";"0.0";"118662";"49645"
"1781";"Further Gesture A";"1996";"Drama";"0.0";"116379";"47112"
"1782";"Little City";"1998";"Comedy|Romance";"0.0";"119548";"102732"
"1783";"Palmetto";"1998";"Crime|Drama|Mystery|Romance|Thriller";"0.0";"120782";"30949"
"1784";"As Good as It Gets";"1997";"Comedy|Drama|Romance";"0.0";"119822";"2898"
"1785";"King of New York";"1990";"Crime|Thriller";"0.0";"99939";"9558"
"1787";"Paralyzing Fear The Story of Polio in America A";"1998";"Documentary";"0.0";"145302";"83593"
"1792";"US Marshals";"1998";"Action|Crime|Thriller";"0.0";"120873";"11808"
"1793";"Welcome to WoopWoop";"1997";"Comedy";"0.0";"120491";"6970"
"1794";"Love and Death on Long Island";"1997";"Comedy|Drama";"0.0";"119574";"47452"
"1795";"Callej";"1995";"Drama";"0.0";"112619";"18205"
"1796";"In Gods Hands";"1998";"Action|Drama";"0.0";"140282";"36943"
"1797";"Everest";"1998";"Documentary|IMAX";"0.0";"120661";"21736"
"1799";"Suicide Kings";"1997";"Comedy|Crime|Drama|Mystery|Thriller";"0.0";"120241";"10668"
"1804";"Newton Boys The";"1998";"Crime|Drama";"0.0";"120769";"42807"
"1805";"Wild Things";"1998";"Crime|Drama|Mystery|Thriller";"0.0";"120890";"617"
"1806";"Paulie";"1998";"Adventure|Children|Comedy";"0.0";"125454";"36568"
"1807";"Cool Dry Place A";"1998";"Drama";"0.0";"120642";"37272"
"1809";"Fireworks Hanabi";"1997";"Crime|Drama";"0.0";"119250";"5910"
"1810";"Primary Colors";"1998";"Comedy|Drama";"0.0";"119942";"9440"
"1811";"Niagara Niagara";"1997";"Drama";"0.0";"119780";"53092"
"1812";"Wide Awake";"1998";"Children|Comedy|Drama";"0.0";"120510";"32911"
"1814";"Price Above Rubies A";"1998";"Drama";"0.0";"120793";"44308"
"1816";"Two Girls and a Guy";"1997";"Comedy|Drama";"0.0";"124179";"32456"
"1817";"No Looking Back";"1998";"Drama|Romance";"0.0";"119560";"93350"
"1819";"Storefront Hitchcock";"1997";"Documentary|Musical";"0.0";"120219";"62695"
"1821";"Object of My Affection The";"1998";"Comedy|Romance";"0.0";"120772";"17127"
"1822";"Meet the Deedles";"1998";"Children|Comedy";"0.0";"120645";"40688"
"1824";"Homegrown";"1998";"Comedy|Thriller";"0.0";"119305";"17133"
"1825";"Players Club The";"1998";"Comedy|Drama";"0.0";"119905";"19848"
"1826";"Barneys Great Adventure";"1998";"Adventure|Children";"0.0";"120598";"17644"
"1827";"Big One The";"1997";"Comedy|Documentary";"0.0";"124295";"1774"
"1829";"Chinese Box";"1997";"Drama|Romance";"0.0";"118851";"30265"
"1831";"Lost in Space";"1998";"Action|Adventure|Sci-Fi";"0.0";"120738";"2157"
"1832";"Heavens Burning";"1997";"Action|Drama";"0.0";"119272";"70581"
"1833";"Mercury Rising";"1998";"Action|Drama|Thriller";"0.0";"120749";"8838"
"1834";"Spanish Prisoner The";"1997";"Crime|Drama|Mystery|Thriller";"0.0";"120176";"29193"
"1835";"City of Angels";"1998";"Drama|Fantasy|Romance";"0.0";"120632";"795"
"1836";"Last Days of Disco The";"1998";"Comedy|Drama";"0.0";"120728";"16980"
"1837";"Odd Couple II The";"1998";"Comedy";"0.0";"120773";"27472"
"1839";"My Giant";"1998";"Comedy";"0.0";"120765";"47881"
"1840";"He Got Game";"1998";"Drama";"0.0";"124718";"9469"
"1841";"Gingerbread Man The";"1998";"Drama|Thriller";"0.0";"119196";"12488"
"1842";"Illtown";"1996";"Crime|Drama";"0.0";"118229";"98499"
"1843";"Slappy and the Stinkers";"1998";"Children|Comedy";"0.0";"120213";"81367"
"1844";"Live Flesh Carne tr̩mula";"1997";"Drama|Romance";"0.0";"118819";"267"
"1845";"Zero Effect";"1998";"Comedy|Mystery|Thriller";"0.0";"120906";"16148"
"1846";"Nil By Mouth";"1997";"Drama";"0.0";"119792";"21252"
"1850";"I Love You Dont Touch Me";"1998";"Drama|Romance";"0.0";"130019";"90414"
"1851";"Leather Jacket Love Story";"1997";"Drama|Romance";"0.0";"119508";"188870"
"1852";"Love Walked In";"1998";"Drama|Thriller";"0.0";"118727";"215373"
"1853";"Alan Smithee Film Burn Hollywood Burn An";"1997";"Comedy";"0.0";"118577";"78149"
"1854";"Kissing a Fool";"1998";"Comedy|Romance";"0.0";"120723";"15513"
"1855";"Krippendorfs Tribe";"1998";"Comedy";"0.0";"120725";"31220"
"1856";"Kurt Courtney";"1998";"Documentary";"0.0";"138563";"13907"
"1857";"Real Blonde The";"1997";"Comedy";"0.0";"119987";"29825"
"1858";"Mr Nice Guy Yat goh ho yan";"1997";"Action|Comedy";"0.0";"117786";"10622"
"1859";"Taste of Cherry Tam e guilass";"1997";"Drama";"0.0";"120265";"30020"
"1860";"Character Karakter";"1997";"Drama";"0.0";"119448";"17139"
"1861";"Junk Mail Budbringeren";"1997";"Comedy|Thriller";"0.0";"118785";"34582"
"1862";"Species II";"1998";"Horror|Sci-Fi";"0.0";"120841";"10216"
"1863";"Major League Back to the Minors";"1998";"Comedy";"0.0";"120742";"9771"
"1864";"Sour Grapes";"1998";"Comedy";"0.0";"120838";"24560"
"1865";"Wild Man Blues";"1997";"Documentary";"0.0";"141986";"76330"
"1866";"Big Hit The";"1998";"Action|Comedy|Crime";"0.0";"120609";"9448"
"1867";"Tarzan and the Lost City";"1998";"Action|Adventure";"0.0";"120856";"38618"
"1869";"Black Dog";"1998";"Action|Thriller";"0.0";"120610";"18316"
"1870";"Dancer Texas Pop 81";"1998";"Comedy|Drama";"0.0";"118925";"78373"
"1871";"Friend of the Deceased A Priyatel pokonika";"1997";"Comedy|Drama";"0.0";"119952";"77514"
"1872";"Go Now";"1995";"Drama";"0.0";"113184";"49474"
"1874";"Still Breathing";"1997";"Comedy|Romance";"0.0";"120211";"39467"
"1875";"Clockwatchers";"1997";"Comedy";"0.0";"118866";"55561"
"1876";"Deep Impact";"1998";"Drama|Sci-Fi|Thriller";"0.0";"120647";"8656"
"1877";"Little Men";"1998";"Drama";"0.0";"145048";"209345"
"1878";"Woo";"1998";"Comedy|Romance";"0.0";"120531";"58680"
"1879";"Hanging Garden The";"1997";"Drama|Romance";"0.0";"125128";"35161"
"1880";"Lawn Dogs";"1997";"Drama";"0.0";"119506";"35796"
"1881";"Quest for Camelot";"1998";"Adventure|Animation|Children|Fantasy|Musical";"0.0";"120800";"18937"
"1883";"Bulworth";"1998";"Comedy|Drama|Romance";"0.0";"118798";"9452"
"1884";"Fear and Loathing in Las Vegas";"1998";"Adventure|Comedy|Drama";"7.1";"120669";"1878"
"1885";"Opposite of Sex The";"1998";"Comedy|Drama|Romance";"0.0";"120777";"9844"
"1886";"I Got the Hook Up";"1998";"Comedy";"0.0";"131436";"40505"
"1887";"Almost Heroes";"1998";"Adventure|Comedy|Western";"0.0";"119053";"14342"
"1888";"Hope Floats";"1998";"Comedy|Drama|Romance";"0.0";"119313";"9715"
"1890";"Little Boy Blue";"1997";"Drama";"0.0";"119547";"20064"
"1891";"Ugly The";"1997";"Horror|Thriller";"0.0";"120401";"40961"
"1892";"Perfect Murder A";"1998";"Thriller";"0.0";"120787";"1965"
